,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01
Gersau,0.39274505018752703,0.46728795847460236,0.26461397866448017,0.26197087511377015,0.5080005506029504,0.40132463858734024,0.25552821304514683,0.3856677923137397,0.3793569940385234,0.4766998237002057,0.2519671359591005,0.8545566134557944,0.7829439284799921,0.5120895088327174,0.44203076927604096,0.30520566195850096,0.5599621562714425,0.5020271118118608,0.24675290831098118,0.2691681063560495,0.27928872602198185,0.18906603802077127,0.40790850855514726,0.40389604001059964,0.6407888290241983,0.30992829241381675,0.2823393256454945,0.22596431733983105,0.6427489820643882,0.5199882102409367,0.4532933657819069,0.12561283827774547,0.2437274150199529,0.31412074307216586,0.32857740579071487,0.3246375427348932,0.5050321651144524,0.487503505773121,0.4724586387948696,0.5547871016603446,0.5946581558082195,0.49920780566011663,0.5304459897270143,0.46377612464583307,0.47558010363680364,0.5761196369846157,0.5467412428094464,0.4953412250231166,0.5577742890307484,0.5308275586198139,0.5120843449721533,0.5646068126624434,0.5843615438346224,0.5969883918879385,0.3695543914052671,0.4441668218940893,0.4271222633079316,0.4337062351607893,0.43793203582245405,0.5885728308489834,0.5494944736992037,0.622312299113465,0.46024012300845873,0.5377555701869792,0.374517413934191,0.4818339258128286,0.5058584514739609,0.3537015542171742,0.5457222394518272,0.5145122619034355,0.7072678345212486,0.4999644233521015,0.34117908708289474,0.5549765914034095,0.454168695120179,0.39439103066184683,0.8600940836366479,0.7499077897452613,0.752591744903667,0.5112291690777514,0.47133214698371706,0.6402742892860854,0.6351703778202225,0.7304423290024625
H0fe,2.5454873031990486,2.164430564436615,2.4635966407582144,2.264891578256655,2.132903711812799,2.673426155074221,2.1754136200818097,2.3245272203577954,2.775909568820725,2.4433701574202127,1.809014807875226,2.5623917638384515,2.694350487888973,3.4682415472077386,2.5281580771315153,2.87654291059376,2.5189469216093707,3.146006354328894,2.149955209676868,2.4173826070738613,2.1396665128107624,2.028739709349978,2.501990200205619,2.3781117563699405,2.9730841752115484,1.758907779545109,2.2323591476050852,2.292569038488932,2.7571712112503364,2.2076894482537512,2.37751832266548,2.087334128210122,2.3919719093706973,2.3017426120339586,2.3615647657031658,2.480710029195173,4.158493322012783,2.3549403605588624,2.918827610398273,3.1073584513944454,3.0468866238805217,2.729187870542349,2.4387735196889633,2.54026885290551,2.250426698237994,2.7662767532067436,2.450348079124306,2.0907626027846176,2.065372332232909,2.99471977791699,2.7312550192550904,3.117232502260101,2.8325622871953633,2.9748183244420128,2.264073859522516,2.462091242849322,2.27568487476375,2.481794304396722,2.4295023644117513,2.296609038142796,2.7494097406962954,2.8831153980468467,2.5162392243620952,2.43513284236702,2.5359013684628433,2.596127043952345,2.526417675366432,2.337044019602762,2.265003762108815,2.0674504550329296,2.2020704076170237,2.063071054668218,1.7533238198753685,2.2569104531207684,2.562610227786914,2.455409293972104,2.756242647449269,2.652985780826633,2.449898036888866,2.557575044111028,1.9871000255969402,2.415543763175378,2.8169519294791088,2.7540007917279743
K0ssnacht (SZ),1.4471456070876378,1.4125569601120989,1.8821314171792296,1.6179350692877708,1.5459754306132873,1.8083907484949637,1.446927297755539,1.6328563370651556,1.9098052775066165,1.734242682167906,1.1229877523455634,2.0327107186981257,2.60974091025013,2.0980607071294926,1.9083049513264856,2.012631345144836,2.1147679044473526,2.022015224828044,1.6768584179686497,1.4750010129663498,1.5932778127552965,1.2856859364793087,1.8326571951604422,1.2591628558316583,2.269791945001193,1.1331998481516967,1.6977533211156484,1.873841318358048,2.1453074984811673,1.4827550194114865,1.8708824800052022,1.4062739070763393,1.7567434292413968,1.5857325821263915,1.5058519115211202,1.7472989560277392,2.9689228064555078,1.6694467923931418,2.046936071995733,2.208215913438658,2.236620988124721,1.8391334492805274,1.9203789366523782,1.9412763653467282,1.7948519096571227,1.8518918922535144,1.766301462636345,1.352207646444012,1.6435544944550284,2.0082797856866037,1.9059418343424392,2.04070051525074,1.9821164230531052,2.076491904141805,1.7763364391659515,1.881615269237668,1.8549658196095191,1.9435430557580253,1.6079210797881152,1.7563268416114146,1.8836889291619643,2.7959761280001687,1.9327737364666988,1.8409311969105155,1.7719117964892641,1.9768563503284395,1.8631466150477327,1.7964146393772322,1.7852929864564993,1.583153256391225,1.8618464112532538,1.3405585393087125,1.4369939859443686,1.7029778878376036,1.9662584835218548,1.912133336469887,2.224221179486356,2.0931697185494844,1.9857641918195765,1.9619303180884753,1.5166933465980774,2.0646756946006244,1.8677770309646764,1.9179722970902757
March,0.9207659426092205,0.8402665452581383,0.7864242072415489,0.7417548439477943,0.9043401472236533,0.9521716328171032,0.7822046344004128,0.8199745904886168,0.9561230613299752,0.9553573400179005,0.6090213731133308,1.2730461314672403,1.4707378394178066,1.4413822368203668,0.9212781817121201,0.9763270980451427,1.0794682862113247,1.151208167708961,0.6722170135713104,0.8041078127170606,0.7914907334588053,0.609903977647499,0.9289362197645494,0.8205885698368494,1.3999000541828015,0.6442626678795137,0.7724174167274391,0.7987622887772716,1.0916387846094127,0.9079876142220671,0.9763966237134514,0.6950866380495001,0.8566102472561817,0.9303663136200102,0.8891011646667084,0.9335395333878158,1.6854888924912834,0.9577829366177408,1.0906416959877643,1.2415303282717132,1.306757460301295,1.1557370434737753,1.0851398319129408,1.0020649515702942,1.0085106859873207,1.1540655825402875,1.0545675050361565,0.9637172388104488,0.964634679603436,1.449645837229835,1.0834932574116385,1.251432955459371,1.2480725908322978,1.2737965784245948,0.9824476572037231,1.0716047124082029,0.9864532748099416,1.07231090053926,1.0411346281217946,1.0785858854836095,1.4086509243924108,1.2080873830851913,0.9651830508763611,1.087409052861303,0.9232681834166121,1.0594022507777223,1.0527924308169085,0.9591977203552413,1.0336527266123083,0.9268147975403788,1.1110856255470285,0.9139365254015331,0.7181275992014775,1.0445461022974087,0.9918186673297654,0.9829810463400341,1.2820269556635215,1.269593226618728,1.0271706536254357,1.0329896441076498,0.804058826418109,1.098673828757953,1.1276149362768604,1.1346477100780321
Schwyz,0.6473980717423643,0.6727206781491983,0.5478870785628431,0.37973159905045956,0.5832407682884024,0.5740335057949496,0.43304011106618434,0.5193223021832492,0.5625089638394257,0.5946662540482491,0.3455361628778884,0.9678739212998978,1.2700539565037656,1.034838177910931,0.5980559909522349,0.5405349500841596,0.7882946838490564,0.6203107296497613,0.34938040567805373,0.42525392971312376,0.43143795209734337,0.3288230969263574,0.5529450282139613,0.5214232604850448,0.9309814514342811,0.3816770953805823,0.6878196896396835,0.4102688413617536,0.9124694037984564,0.6208461157253287,0.5884857239185779,0.29694549949497284,0.4236400705661264,0.4753684471096383,0.5250998405488598,0.5001293275965557,1.031308885379549,0.6957483517213283,0.6995066788701827,0.8778178304432326,0.8439053215512657,0.7379836260396383,0.628787227650251,0.6297506463085364,0.5919530112781655,0.7315706861258222,0.8161815389850167,0.6997695285888043,0.747492022845605,0.9041856765955427,0.7536368962950636,0.750769164788261,0.7936381759223732,0.8132406056477824,0.5381217086493653,0.6440493476014822,0.5499865470841513,0.6570244181014777,0.6100123223446106,0.7250797123660035,0.9910213675855818,1.010679493391045,0.6481384607134177,0.8138721069500533,0.5745927008060124,0.6632523349667193,0.6142124340772258,0.5385347376079059,0.6406637388073902,0.5699374636565826,0.7375901910100188,0.6358333886082376,0.5264524492787959,0.6867787573010099,0.6350212692054003,0.5781782382530847,0.946661132005228,0.880868825250407,0.8828393587130513,0.6793314529342666,0.5043570048959553,0.7659218462436969,0.8013405667151426,0.949369869943998
Kt. Obwalden,0.415116504666015,0.4396354542207146,0.29088054110209965,0.2202703737745561,0.4077054318284188,0.5404569635431249,0.21117021439927722,0.2921806870304529,0.3600289063455374,0.40963206290011067,0.20234345213333166,0.7654759486779327,0.805407332174655,0.5682951773430783,0.4092045915259788,0.34505291003968475,0.4892238593859654,0.40461399909412105,0.38161546167293386,0.24035485888987798,0.23532451125221007,0.19563500961073038,0.4042234459634609,0.3439919887044917,0.6371931714334187,0.3666526117472504,0.34245859294370434,0.2826105574669815,0.6451310254592787,0.5299106068968312,0.34625760122130456,0.1542740279065631,0.24794200981633696,0.37065977948546625,0.3410905387729508,0.3283331880491524,0.6173456446705414,0.51002118106474,0.4907480258881879,0.6199971643814892,0.6413278683523459,0.5150979147331259,0.5149193366027386,0.48865741750208597,0.4703553150837136,0.576057185935125,0.554872652960453,0.524824166846559,0.5819885047969605,0.6511856042444003,0.5506153652217228,0.5731457368296747,0.5313277055085543,0.6749251333347797,0.4018466975829853,0.4768122536034402,0.413824393774456,0.4724408324244531,0.49060324084223683,0.5094881830058141,0.6048946323768095,0.6068642290650736,0.45602563169066634,0.5514779560837809,0.4082252773490111,0.6707780477907429,0.4290252744559564,0.36319208150795684,0.4769566112544491,0.448040273935028,0.5708200100970194,0.4985960154557644,0.3609900655076281,0.49452186524971997,0.43569604290768943,0.4277636188660323,0.7959062878945419,0.7762091585429105,0.7302844112947595,0.5261638374786911,0.4138171383120885,0.5617950112903284,0.6235014591532714,0.738424760377476
Kt. Nidwalden,0.6547703649424517,0.7757366878948568,0.7516866472110433,0.5908179753945549,0.8498313852079464,0.7999998423695331,0.6387234990733073,0.6658344871739836,0.7883742423023118,0.7492838575507927,0.5337490612878051,1.2239276264824754,1.1230141154095215,1.010446429220518,0.8212494090426034,0.7596718008667368,1.0388174693436294,0.8315729002144163,0.6904048745060797,0.5691591357396824,0.6021174617921963,0.4251138845184104,0.740388731139256,0.6233926051879315,1.0692049760414823,0.5649176487619324,0.6871757894249411,0.6656328974593739,1.0770219514611707,0.89735124911587,0.7736717464006228,0.45373173311779985,0.6265695720048922,0.6143315596464468,0.6643001217420064,0.6302998797881395,1.2197836674889269,0.8291680063055318,0.8172558110610104,0.9679154030209155,1.021861496213113,0.8146544311027553,0.8248984106810516,0.8136573332694419,0.8119559851824957,0.8907159691888472,0.8823968557200347,0.747581963256427,0.8300694910236885,1.5570243231220744,0.9500674016513543,0.9769195432662866,0.8633859110417679,0.9751494012313051,0.76414709206055,0.8315449486586534,0.7727105511674321,0.8728744626687956,0.7866319407019513,0.7822412935776396,0.886188598947466,1.0428844470022662,0.8035120644086395,0.9017856840755604,0.7270187909786935,0.95213065518136,0.7447633685385548,0.6547477729433381,0.7751329319146991,0.7106151202863905,0.8749622517868899,0.6705039452668297,0.5666200404626804,0.7733364709108254,0.7046287590031888,0.7149402820359467,1.097125621212198,1.0040178964607211,1.0567141231941242,0.7913167077490817,0.6441706681240364,0.8608141428735457,0.8932286253662478,0.9337705895504915
Kt. Glarus,0.7804171893415669,0.8032900974357613,0.5721362476007645,0.45799568966698656,0.6512895545666356,0.6322246032443775,0.5088249098426372,0.49025108277063545,0.6263239599392448,0.6613063795989624,0.46176913550989723,0.9641357096883165,1.1904309441832281,1.1423966371499787,0.608955318410701,0.5856414934283256,0.8646072867577623,0.6304807521212448,0.3524721055503193,0.43576661591516097,0.43572538656449983,0.32576914234133464,0.5748053009763076,0.5603114706792136,1.0081887269952678,0.452522021928821,0.5669460701156412,0.43932372387998936,0.8234639514408832,0.6189961950404985,0.6429849725976263,0.2468916175741476,0.41076806900908075,0.5067319402455429,0.49223422190690935,0.5055110615165337,1.2328384709576587,0.7155254053298211,0.6594208820928381,0.7972572325681735,0.8932915454071065,0.7404086674611995,0.6038007317208861,0.6067032442300874,0.6188592878835484,0.7346279325410298,0.7230096229028816,0.8536060885371244,0.8184977777338758,0.9933438383749249,0.7282352418763305,0.7496148288432848,0.8790427028872313,0.8217479764965117,0.573703689350129,0.6137976671655849,0.5450578166220562,0.6399272262914184,0.6257377576151699,0.6585560926005071,0.9941642773522286,0.9667622932552102,0.6038601753300951,0.6842875825049795,0.567802944175787,0.7069317377762102,0.6112084217808933,0.5139064903091367,0.550527175067054,0.6097542309018459,0.6530791410294112,0.6861801693747865,0.5114005308444795,0.6239469552418039,0.6074080927403592,0.6018914389627134,0.9547910515329031,0.9127356921311267,0.7396958567747133,0.6702300608297059,0.5318992683714493,0.7529822638000504,0.8160317783603329,0.9726637799134108
Kt. Zug,2.026435862916153,1.9154036700906625,1.9988015305444282,1.9145370663494305,1.9504117420126443,2.2996350108521186,1.942564091971081,1.9189373891180805,2.1428444387975185,1.8364110863491638,1.5149249271773972,2.591183984505491,2.9262242176931013,2.583898481402477,2.102000796499795,2.264461526837421,2.348363570894525,2.384425195083069,1.8770548709410337,2.0013004001763277,1.8294241391313535,1.542548766031538,2.0455823025197857,1.632368573853227,3.1481298171030407,1.4027402304589411,2.2699987214834074,2.0318240678776225,2.513655157325688,2.0603602872464277,2.1218363063768324,1.7018449053229001,1.9804553812799681,1.93498614750956,1.8101371967979878,2.0061270108336298,3.6575862052125614,2.087765702744836,2.182549528724677,2.7706836807529456,2.442073926581742,2.3426545493874893,2.1090127090528514,2.1542670433260245,1.9059594639555058,2.281784735853832,2.0944191584826832,1.5843276119211882,1.7982692643487548,2.071753863511687,2.306738984839758,2.668923968266112,2.545794584394761,2.477660159831896,2.209605350122866,2.2511868031324473,2.1781082149830575,2.4074792844018513,1.8614725772492784,2.01024766823638,2.8491143090130113,3.3950795355054857,2.357951742762084,2.3163185921184715,2.146884591585029,2.472513309167391,2.2726250454993346,2.1532910810946246,2.228527176917496,1.964375641744569,2.0167328182227826,1.5221702354107618,1.682117041875228,2.0683601233337985,2.375339145211322,2.371035257462692,2.674717806834616,2.5845500427573733,2.430286142535698,2.3529807853379396,1.9002116574009789,2.3220815879354437,2.3494943528204226,1.8344549515706265
La Broye,1.6691445915069736,1.6289865546048516,1.8849866646621578,1.7383720161760012,2.1243255385656643,2.215807033536628,2.201427269442685,1.7900436821266383,1.9976513434329681,1.7668952417985893,1.255339933448084,2.804019007970161,2.3356098939152345,1.8081833301671792,2.085886008250004,2.074754528834696,2.40320888755474,2.028260927422444,1.8508291099650778,1.6675379843678404,1.5697769511619273,1.3774167718752799,1.6238480068303103,1.256888419740248,1.6086173153098957,1.2493966859428287,1.6537479219186282,1.710413203803783,1.8682883430217954,1.6230621698523302,1.447019751128898,1.429016622970841,1.3891533979089838,1.4738715680222965,1.3081606838878934,1.1694706244868263,1.621294978124843,1.4784100379904448,1.65040441902126,1.725976725918886,1.783939002876824,1.8261268623445426,1.5287426332717235,1.5431288228404842,1.5335542722820799,1.5779557490996212,1.5104654714227332,1.2558485715307741,1.4317980485930046,1.2735488951901481,1.4400853149426627,1.7710657258068827,1.6331208692936139,1.6797562221036848,1.6812818254751678,1.5533926324423375,1.4358033436188296,1.5239965140418306,0.6140664100827307,1.1953397583827592,1.4308845034183744,1.5850804791998447,1.482836995232071,1.7093622225710992,1.61402753297583,1.9949071148873538,1.843648513691047,1.5452206256054477,1.680362829926668,1.4999991696522066,1.2628177891562669,1.4005944297009563,1.2374313547491582,1.4352936225828372,1.5494317356554257,1.6753897571494292,1.9282912038397966,1.8415093393758963,1.6841685196356757,1.6000903079891327,1.3597517580718144,1.3496463939424694,1.4847534954374313,1.3253806817356664
La Glone,1.121947189948116,1.2384675907158256,1.124327374627565,1.0005564388971926,1.26366924622427,1.3413773656653367,1.4124012075932784,0.9664373777070258,1.0797854154683266,1.0149144005031727,0.7408790573649153,1.8640706265607814,2.012275287075224,1.8479903496741212,1.1558856138460762,0.9967065115124252,1.260128167059475,1.0857729826434128,0.9537984632819321,0.855558868539228,0.874773409319199,0.7898594461392683,0.9263496138065244,0.8865066554180392,1.727238212492539,1.076580286697084,1.1042815705087003,0.8010262626906557,1.018597019797336,0.819154799569358,0.7926038201837552,0.6728646488617276,0.8294866752758385,0.8075688609364083,0.9387457361653734,0.8316440134979375,1.5421383191718683,0.9410516167753973,0.9936347693294799,1.055160862281952,1.0392756510780172,1.0141818412460812,0.8651878184409273,0.8848972369374526,0.9444900909627367,0.9671911534413706,0.9766939136378943,1.4029982501379374,0.9278252411618205,0.8691644359944225,0.9662449479392959,1.0178809377376092,0.9677136440882917,1.0047049887931208,1.0273761941054733,0.9044594054387465,0.8535974433304346,0.8845306659744335,0.7868640264370867,0.7826124877301958,1.0767432608677887,1.583458213135378,0.9787407584489285,0.9916326967023611,0.8399374716429623,1.1536679117366722,1.0798712928459646,0.828673943068775,0.9604628599184825,0.9119319130546725,0.8686369054723725,0.9027453643085227,0.7294740142547039,0.932057840233784,0.8990137754826096,0.8954751272334691,1.2770053991911183,1.2320391046853707,1.0508272642353662,0.9660165158929189,0.8287323452352157,0.8992688869478985,1.030441025549031,1.1681891317572533
La Gruyere,0.9386089341123386,1.0783824838365543,0.7607688649938528,0.6375764528122345,0.8564675798496013,1.0056906256520979,1.073690837288392,0.6715199521869121,0.8690449657548978,0.8789362932253526,0.5919986173120856,1.4828795167165485,1.970367366945399,1.4962872353115655,0.8712610950949345,0.826826493533928,0.9862334433031571,1.0176145155002165,0.7469873135054224,0.7410087858339192,0.7448089354931593,0.7328730174405238,0.9184670514785139,0.7725620797278336,1.4607922655968888,0.9020513004806535,1.1801647078565154,0.6603415478923966,0.9650347925306061,0.7758691791761034,0.6978567725889409,0.5920420249714907,0.7273394844888018,0.8101371843775144,1.154964490622364,0.754544103554939,1.568615995548219,0.9180621201154749,0.9080120286623139,1.0105639543621316,0.987037010832532,0.9311728764173139,0.7463525950644092,0.8803626256349417,0.8839464179603567,0.9563449729470722,1.0853325503740239,1.5564485148795413,1.0326507132868261,0.9350757851822463,0.887785987280158,1.038584415813239,0.955775986079236,1.0076650868212165,0.9601825012210675,0.9615609147629773,0.8679946124989535,0.9159960158238238,0.8593030102739109,0.8295558006347672,1.2186752013245548,1.792132636714569,0.9743653456289112,1.0123164613352447,0.8734266782228486,1.1037489221187229,1.0732006915575691,0.8310991953977886,1.0021303545755353,0.8403380195945501,0.8175325522827493,0.886608265496236,0.7446420886789962,0.9246903214995488,0.884741737790476,0.8772863850106266,1.2605923980764375,1.2423240822678905,1.0127124936413574,0.9681826205997486,0.794144085334172,0.9217343212180593,1.077198994378895,1.2616470293066753
La Sarine,3.0289315669886423,2.8773467176267937,3.625799072046706,3.6629209505507956,3.5018609581403384,3.957551886749183,3.754079705536066,2.9914089471329497,3.516870238500962,2.9050467752177216,2.5748840095472696,4.490815842144875,4.193932459982984,3.7705337008219684,3.3978020787937795,3.728945375557071,3.6121139918010554,3.465879402533783,3.165775434871374,3.060177359648248,2.9531505842865884,2.5992719881633346,2.8065693900117155,2.9330366461411703,5.216906314992202,2.6135708625417755,3.4748425030321544,2.9531147839729384,3.2067578149491442,2.769187307607909,2.886551735430847,2.8155299393035707,2.909184403570452,2.702769980403433,2.3640611686786426,2.728512495724326,5.232195987968327,2.750141588118643,2.8412909089154508,3.0708995331589066,3.0876200258798607,2.8429181543676934,2.552432356501961,2.5749494496144463,2.797798919825704,2.4884147542953947,2.884181577037932,3.8529017154651855,2.2605149125518227,1.9837853463041928,2.61856683360412,3.100694146883133,2.8768156678575094,2.8618220514663024,2.806304828219855,2.708050940271886,2.5698545093605043,2.699041397090051,2.3411301406007343,2.0454898757970037,2.988852671960172,4.7864398901892296,2.9078234602948783,2.990231866899175,2.849534339348707,3.2966069408881387,3.0371669371530183,2.6620936807041073,2.6248817067429644,2.4059044142423924,1.94123901545451,2.1734302802208685,2.1400035869181107,2.733999505207333,2.796242238605645,2.9356352392832843,3.2614565814203154,3.126351443109036,2.9080612235063907,2.9653935803049025,2.528364708396325,2.3994892312045297,2.8420747825286257,2.630774270472344
See / Lac,1.2866053097979784,1.181712486671596,1.4014851285808227,1.3025344817793112,1.418547974087376,1.7131682209405235,1.6042233122188998,1.3024440655063771,1.4910689554071554,1.3806349356015986,1.0594419110540487,2.096506830883514,2.009863903814637,1.6361974586336352,1.5477856918275623,1.5320126439066166,1.5966537454810315,1.5450787042776304,1.421712884402474,1.2995517516330295,1.291946857897186,1.1309255345029403,1.3313700079221404,1.349552519204248,1.701354939003534,1.0604523924862426,1.5393477881170885,1.3701661062073425,1.615076636649722,1.427264938365153,1.2877178860569818,1.1821200627390558,1.2943004861007157,1.3115917313597818,1.2977667010383949,1.2532328827158845,2.432998682997513,1.5011507651866831,1.5896452617875931,1.6834690710652744,1.7220257348699375,1.792907243072294,1.6108960125930218,1.6460060025637595,1.6625801028256213,1.7147156570075393,1.6546257638683366,2.0665589575553702,1.5080005282327815,1.262318273146301,1.55487982932943,1.9123754495684204,1.761095763354186,1.8792403780234455,1.653316761277705,1.6833066236419998,1.588301071143674,1.6309949008831275,1.1886290766424572,1.1844754979690584,1.7145587431019047,1.9929969738545796,1.5430012493169671,1.7233597049404628,1.6175089099451503,1.9902096248053336,1.9282580272312175,1.520407807501639,1.709405012256891,1.4635411625848787,1.2895824717616622,1.3739781162579516,1.2896814732096509,1.5299732288844983,1.6171628231290731,1.7263415682072405,2.07072926798079,1.8466730207085555,1.8254865298177108,1.6565882867668962,1.4202821306786304,1.3528052422468042,1.558997150390227,1.3874792588698097
Sense,0.8722494189064858,0.9676000914262699,0.9217318953204584,0.837731069225268,0.9930886735085653,1.201136445109721,1.0060371710217724,0.8578665952336113,0.9726481204156322,0.9189624259355689,0.7022414204984837,1.5739539286630333,1.6128347292173713,1.3564509738246204,1.0649630516546749,0.9385908875005314,1.0492119644343914,1.036854813544274,0.9037561941535635,0.7865414480784392,0.8111088296613203,0.7365143294977277,0.9529387030982883,0.7976793439984375,1.3242757206414562,0.8101890120012526,1.152514723157832,0.7566139466836467,1.0316058291321948,0.9121089318638864,0.7368619690473424,0.6150873662707241,0.7301324597006789,0.7808755142250629,0.7933343959501715,0.7946875852924109,1.7124390261197575,0.9299524504348076,1.024178851325945,1.0887529958452358,1.0475567052718509,1.0323174108781317,0.8330462496067765,0.9408701141939136,0.9946741654301307,1.0096304604012243,1.007405715878729,1.6216469736681578,0.9742709405009043,0.9474841352238379,0.9519798164419431,1.039880798448757,0.9684434035847924,1.066788990762627,0.8835601799012135,0.9376062042734109,0.866820785170219,0.9145019771146942,0.8896055766534191,0.8407655111967,1.1981073093505614,1.5432105540086918,0.9288174632761175,1.0522354355859393,0.8274914506609025,1.172533031110723,1.1957992220365763,0.8354370239370712,0.9848612844004045,0.8942438967685475,0.9117435210756135,0.8856314160825731,0.7306575326479218,1.1304297997099289,0.9346538365501476,0.930812794992415,1.3262675191114783,1.2196379523957894,1.1254993159904698,0.9624806674635825,0.9015975824619397,1.0043001709449146,1.0429658514150864,1.18278316526706
La Veveyse,1.1324673044543037,1.1955102883867177,0.8816688917172519,0.7834002588663224,0.8860407139858736,1.051421124224857,1.052384738720972,0.7374456195516159,0.9032905181895083,0.8382014209100465,0.6588716416156655,1.6445720167029638,2.2452162388011456,1.5640309283537104,0.9028950828432286,0.8387983322105244,1.1556734701400415,1.0108047103446334,0.7063901614311688,0.7285535487273551,0.7450643377836076,0.6906045593967973,0.894357177765431,0.7875732849480762,1.5802027346150347,1.2776156436990196,1.3628062857798724,0.622636577516281,0.8717736478943758,0.861548895131365,0.6418389784470908,0.5649951317123214,0.6680513479148875,0.767689948276255,1.1330766459427535,0.7820914578417941,1.3689184480174905,0.9458954735277483,0.8893777144662449,0.9770599258481464,0.9142019274851758,0.8679253930030446,0.8271184548619452,0.8290990088256897,0.8596992112370795,1.0210058440418304,0.9915621943710313,1.6640199441058094,1.0183779589733977,1.0731337829725998,0.9163150980359432,0.9487191603539782,0.9393766683064536,0.9416734644215498,0.8646757611426272,0.9291838472878136,0.7948250639954161,0.8351228418702287,0.7775610881834196,0.7953560063480418,1.2383508595435566,1.519451195012646,0.8020365301233279,0.9181356063574522,0.7253701243327396,0.9424921327047174,0.9062808103919353,0.6967523760642818,0.8647797937377374,0.7999512909647991,0.8182261927968947,0.8878527090093616,0.6993738483055971,0.915640802518999,0.8210118502683158,0.7931859831934458,1.2023891798147015,1.2105972024966796,0.9229693426621857,0.8742670670889203,0.7459950421823178,0.8884705446246807,0.9672113161080037,1.2838850158812656
G1u,4.229589879196888,3.836104622665126,4.957284893943946,4.903726152695167,4.557196337415165,5.068860738849334,4.64072055033262,4.381248941997637,4.965347544854498,3.9635560036113016,2.62567392421627,6.9988034939876576,4.40205047102257,4.747686687968203,4.713687293636197,5.607713217946638,5.353769872141353,5.735834888841038,5.134311449291591,4.600137483240179,4.624842985090334,4.08569063628103,4.006548880612395,3.1528218411834166,4.490798307552882,3.1752426541954426,4.778988978560764,5.001611668463823,5.49471482343078,4.0344815952854685,4.636438018791193,4.259450010385587,4.6276641310674504,4.218131943552717,3.682960656732836,3.675343163532613,8.101417566385276,4.002515717326448,5.320686450901764,4.9622665654181235,5.274669383483621,4.820954477711333,4.379154931069128,4.395537596747719,4.459985725886427,4.6090015419025665,4.481365553872732,4.895561150826611,3.9659493258433085,4.16948243741196,4.373481290576952,5.412160099169678,4.992440130966703,5.349819142467556,4.91126093970242,4.5363570072468775,4.6213516029561035,4.6544179849036995,3.5109656747745426,3.3311655569093825,5.163724012742046,5.351260411602546,4.749297711667902,4.388122953927906,4.690154563370217,4.8433604923420415,4.967233005411234,4.440058400874415,4.782522321632544,3.4958193248019516,2.806395081536422,3.590096717373786,3.610284358552163,4.206202005272802,4.601911454860965,5.1236266687673275,5.128867744635515,5.18081794146937,5.08011561522623,4.743673831155784,3.42801155064418,3.0559805927288335,4.476635964181053,1.75895612474655
Thal,0.8411785751908805,0.8134062905722915,0.7795703851032576,0.8640320435389178,0.9625078836412309,0.9863268691838254,0.7974147487406016,0.8483819678184762,0.8776713254322916,0.8395965492111074,0.5479717302014162,1.5910415121887784,1.07545669968662,0.9863425240479984,0.9481715813825651,0.8770099129624733,1.1455718520052371,1.0711867481723325,0.9225311207007075,0.8011135174578293,0.797489750975551,0.6989273628561335,0.8902936427575042,0.6481168760664509,1.3775976227081388,0.6349597735287544,0.8098298565294857,0.7670829884934552,1.1304446700571271,0.9927826823274705,0.8275113516955707,0.5921983046752038,0.7160062735192493,0.7844133124505094,0.755511266324303,0.7094030336270499,1.6544460214740286,0.891549237378331,1.0143287080684862,1.070227503310603,1.2040005393960047,1.06579327265948,0.8747371850912952,1.0210063856449862,0.9369890066477461,0.9832563371041338,0.97330506057314,1.0560560649694355,0.9186497672870121,0.972394967877189,0.9459870883154917,1.1189612128510036,0.977514784548363,1.2092937775667236,0.8883513837944021,0.955362470742578,0.8631032056674457,0.8910125747390271,0.7689566512574257,0.7384883818927633,1.1670044133144961,1.178840100413157,0.8303016034690963,0.9526373830548107,0.8002677124323032,1.1450848172371564,0.9806169346303965,0.8360843432892664,0.9628468651530518,0.8039659637514319,0.8115262539912098,0.8305849154459771,0.6843602142080711,0.8915889015964898,0.8425396974305819,0.865086502287631,1.1842069395049584,1.2513513806818224,1.209857381959253,0.9344005831334166,0.7734180565876239,0.8382500479534302,0.9441148202043723,0.8417174051315475
