,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01
Hamburg,4.241537173730523,3.9779149225646426,4.1421400707430145,3.785676357189919,4.011607055002914,5.408508713241742,4.881174278855352,3.9885001637871786,4.24016503136009,3.7640074138291655,3.49477886924709,3.949817513409705,5.126951316214234,4.1740786607067495,4.568916829020659,4.600499069963908,4.130485846562953,5.976166932352841,3.9518079075143753,3.789537326607754,3.738605334306531,3.8869826989274956,3.2101964976166686,3.4546880813876975,3.7268462080393077,3.5312869332218413,3.9181382563973313,4.2130945397531745,4.507019858621789,5.2264328266445945,3.7840216522018597,3.827986883123374,4.032007927322561,3.5909648220931336,4.510381987038955,4.0573395694618055,3.9793426462345445,3.3076911922526264,4.836138953241918,4.571459878668436,4.780015663754373,5.183634861961515,4.521067943213505,4.008120061321776,4.203153267285646,3.5418713042088146,3.8611813806437736,2.981408710018556,3.3706807085442465,5.0898896267110425,4.209652193859802,4.920756870866439,4.791320080355396,5.2494906524425,4.847862481245852,4.547701754932192,4.457011237628833,4.6220548987345245,4.645918058052368,3.3739622957381306,3.668633030105535,3.865657413193324,3.6050980884711494,4.999545170058203,4.532396359265036,5.2169081205516,4.832333998202258,4.32884871291482,4.35920493792001,4.4991186033185455,4.8363710649382865,3.7525944750327813,3.0652475582767984,3.439185800410154,4.539348181793425,4.73246668263632,5.120381029239073,6.286306872388612,4.8429482313716266,4.278736093234717,4.7338274404166985,3.8064848514530327,2.8656613629741527,4.149043456790824
Munich,3.1123824193135623,3.09774022090165,3.2654041188735543,3.2641910044820945,3.083905726669434,3.323863381954786,3.1370530762878235,3.142745750594412,3.017609515605145,3.1048886569950596,2.765050587523751,4.346912484407006,3.124808695436419,3.954324481908456,3.4154367399772037,3.555653248238358,3.1625472386808733,3.3043494450498336,3.0831723168034872,2.9356601238406466,3.2130974453265404,2.7532124676248557,3.326993187596153,3.1610802337239816,3.882125323376814,3.030544568129026,3.3059543607262416,3.4179265578029456,3.475623490740026,3.2154547905389457,3.012830098162597,2.956268785193174,3.1740517973762565,2.8761861984004655,2.9155673943571,3.102410312971142,6.023461114518251,3.5108365978229896,3.4518467360472136,3.7457730365886315,3.59338741671249,3.539252990791877,3.1432187367787177,3.2503886866125384,3.454372057800634,3.624160385544505,3.260666127738974,3.11493620466546,2.8117241965001725,4.592894000516292,3.6229426246065812,4.0198757261865765,3.341208801244028,3.60740910114094,3.4378715219730447,3.425758161335387,3.42093099731065,3.609311744674845,3.3965054038339337,3.5623601653132373,4.761733709003489,4.827072318028977,3.332589078897223,3.9886059803136362,3.6433841779459124,3.7971349346245447,3.5278195040308638,3.292998389567052,3.394443090453804,3.3452869191127217,3.2745509952872283,3.482321646836379,3.3803957742290582,3.528670796960165,3.736443563529293,3.6674410548131626,3.703250036986194,3.803074275588085,3.6219036214729434,3.5696447865365633,3.396083794347964,3.2909717859974483,3.6873964683077545,3.184800713212543
Cologne,5.785182425781567,6.155357395610963,6.406178732811145,6.057539988167942,5.830596731834009,6.486661378395901,6.322530727077568,5.713191015945111,5.868025301982592,6.160345611517734,5.788710020164887,6.035463105922908,7.697047345210622,6.4206305410156475,6.5441933073983805,7.080020028585535,6.614490011865713,7.046880050590076,5.842577015438328,5.859768211757566,5.9532893332889625,5.2034693235764875,6.763316667068423,6.336543826914081,5.632388855649869,6.351037140307301,6.819316271029291,6.763209222127526,6.804153280969577,5.797117532414253,6.300908482922365,6.382796785237845,6.405011593156357,5.923697008064651,5.622798977697166,5.828987123537711,7.002693531189732,5.456013009455353,7.232115590876632,6.871868303881634,6.879158975512067,6.620127833940239,6.536161991200907,6.31881146767036,6.215564701402141,6.3599202081446915,4.722250204552793,4.476023975094717,4.544931048057036,6.698006713778225,6.693029750383824,7.16708025137774,6.94884754955381,6.255455253321209,6.781743752597989,6.770489983621783,6.933533714652665,7.220078867060449,7.272691961830911,5.8960789069119075,5.17818001337815,6.325798950073072,7.401712614269059,7.345273886243027,6.574421964503561,7.423919254230317,7.175306796879398,6.611428564748469,6.842036882526412,5.816205548923512,6.492551972180944,5.879236438928574,6.276178010043386,6.92696960338931,7.393486338375289,7.202218976837507,7.5030857983651575,7.5282425276963565,7.214200437898391,6.33331249944458,6.3858782132345455,5.61228049215941,6.200461194442627,6.634647919277084
Frankfurt,3.7735065080177987,4.118958178225314,4.417398636188574,4.2836801272031835,4.217082051840738,4.558881784578363,4.58517746851825,4.310291935894774,4.331212613054832,4.058711373927193,3.743087258843791,6.043866119031584,5.001821739047875,4.5343412442470665,4.464993726560325,4.8161149106222485,4.412084603023312,4.512309149134794,4.240666202380705,4.13738291858602,4.214658905398035,4.034378771280634,4.036637095735913,3.392442248037298,3.898790879063449,4.114138257662268,4.121606920098739,4.455456965042186,4.7256467079673365,4.6595304430033435,4.389836343064103,4.240202671288302,4.431562409993902,4.313578170630494,4.377454467535645,3.6485646221252255,4.552260472091462,4.054278557953806,4.70805845101132,5.057709917977154,4.6696602466620165,4.952315849906701,4.5037742829584175,4.410315317684919,4.715954010919186,4.717315318791142,4.112519773079015,2.954735146825506,3.7253741713756554,4.6681202154488,4.9025801811730485,4.958076393470602,4.861653069237154,4.9903870167872935,4.650048500918566,4.8973956847391165,4.89157249303478,4.908741663289971,4.616239862252728,4.046262333596047,3.9249664884392867,4.706746741032542,4.765353771870283,4.813795290845358,4.7093951751568905,5.1480573478555485,4.9609580573958825,4.764757977112026,4.829619678152336,4.24561329398631,3.8030766460865935,3.984629505638272,3.9187335702436132,4.590467438512587,5.029680654604488,4.9276582548299475,5.211454408835148,5.285885046103122,5.0489981718490915,4.617144278999132,4.71165217807943,4.311321447285628,4.194934850245902,3.2711812429657723
Bremen,2.2274494253883876,1.7499043781665737,1.7489837237183,1.447689688863132,1.5389010018196971,2.3900627744154934,2.1070537928409636,1.748571057874727,1.744793010141161,1.7582080061068779,1.359385789793639,1.587271720459505,2.3895758883463456,1.8255587172954066,1.7181521169886527,1.8487388692942957,1.8070362734023666,3.104108840927293,1.7733954325335572,1.2541820614014683,1.5584284925725669,1.517191426598846,1.7816393990734989,1.2573242479871916,2.1671324534019742,2.063007956526021,1.6653885287672632,1.8447576065386817,1.800312012537792,2.606604493201526,1.9763494131719956,1.640910514694063,1.6498152302073346,1.7606296937395316,1.2328645956565136,1.5868284728267352,1.7035336056636194,1.8060963771944039,2.063652591585582,1.8207082297372026,3.4530474103246065,2.854869831914192,2.232067117409845,1.94514229971815,2.0549880843415322,1.7498509607755965,1.6744028976568974,1.2836996711531552,1.6259379550780009,2.2226503380768223,1.8255072127149987,2.0741512714040238,2.178646423690458,3.2990146645235643,2.2773273910648006,1.8454732332818404,1.8960833793218919,2.050670562495847,2.0681938899480836,1.743171228249436,1.7011651427555663,1.9700883499953505,1.8694090621375004,2.1074303820328315,2.058111260924998,2.4685275115550858,2.620419866987682,1.8966230966710853,1.9131380548921242,1.9735594595822739,1.7535348563980517,1.7333834032990476,1.6140781424140946,1.5066945527642146,1.9313775127391581,1.8826405001489719,2.5052932448657343,3.29568411100861,2.2001355919509575,1.9158784007484886,1.9651360773645885,1.6760191006402358,1.606746173889953,1.8180304757278818
Stuttgart,3.0654440635496942,3.383898634753471,3.5874898247792224,3.237640244606909,3.5236203890712594,3.740932682405847,3.3589347777497434,3.5424290231125686,3.2897572284160708,3.2062726174369516,2.6680897176141465,4.085826529816969,3.5719919711309345,3.696895579613079,3.7980112887455055,3.9573247381570282,3.462843660897404,3.3519369091771725,3.440608325011655,3.309707783696619,3.365016072773106,3.2834009065642467,3.6058679769665494,3.540148344164065,3.348745299860231,2.760257537796351,3.7583966968798355,3.5046087318001455,4.041538110233675,3.5630909148800085,3.4209187026625054,3.4342516766662765,3.697043900394188,3.3950045227773704,3.5341694893870397,3.326405137483433,5.198464256313702,3.7428444003100663,4.017998082036334,4.1474419580066275,4.086528152595458,3.8766133307794135,3.7682327889536174,3.643303485741821,3.7490442035861347,3.929148598512777,3.381280870560086,2.958001814680182,3.327913092844279,4.204953540151437,3.9782204805202546,4.310457971237268,3.6649871067926183,3.9688482115027397,3.7407239290253655,3.83337387652156,3.795277245101329,4.076175283768962,4.048575278553757,3.2261651673932925,3.6967776207777097,4.055913682123958,4.029283276626232,3.982062197292996,3.809074204619991,4.282566571497703,3.9134970777480884,3.70237509807648,3.742537994307532,3.6348811448621854,2.9099219954285567,3.8646487680355235,3.513266834876513,3.7784287083287427,4.073672368198409,4.046704458082021,4.292421252086295,4.116081168237528,4.013391559732918,3.8203996835549745,3.7077564852504032,3.369145092204171,4.118502527390748,3.5567661802063717
Düsseldorf,7.5126177468511735,8.511259422296582,8.86192015818034,8.495944378611597,8.86575534679023,8.745359663893495,8.40516585320487,7.826833354758307,7.836321961890062,8.005207873640543,7.809980573145158,8.78020491602785,10.638575838292693,8.26145935395022,9.229969652766554,9.530616981257209,8.806595733345944,9.200300964204727,8.090386295248608,7.730439475373155,8.35126019632854,6.826833665057778,8.136670338284103,8.804398988057757,7.231861691845124,8.39990416186287,8.965387294802126,10.057262844739677,9.561017788886453,7.986117141958973,8.770957205196359,8.792256955902351,8.741663849499199,8.07711694399171,7.666583033147601,7.964645944221787,9.203964711427803,7.5939550793441235,9.45049401287226,9.0166493557169,9.017865095731846,8.642606435940815,8.780846880578453,8.53747216226489,8.803999491930412,8.654992478186927,6.800238752916499,6.045243053918166,6.004886353417608,8.825308577170677,8.480798993179453,9.382482916445177,9.219791367014135,8.324368014252693,8.97297747020159,8.874749590065584,9.05468118799548,9.514958665472493,9.289698255290826,7.842880700213599,7.392445076932267,8.03488331564544,9.188057299256894,9.900476263770818,8.601634387742925,9.705531003525435,9.115190140480177,8.545676570986426,8.775976759086518,7.967303852258815,8.139029962712085,7.64878790914936,7.995122297515728,9.060421891257631,9.508406771642434,9.394998819015672,9.412381522385166,9.967419167534478,9.0620326843938,8.151668443374463,8.27739531938418,7.7359972786939375,7.637862028766876,8.195260754951113
Dortmund,3.5233537566722695,3.9914856912792898,3.997569080093188,3.826110456913051,3.62447400720741,4.2124759841123,4.0816031966849575,3.5683208633055217,3.7284903950767174,3.7949657185521257,3.563127402693798,3.5832586527464647,4.404380817257393,4.158122986027182,4.042439936113999,4.415044776638685,4.039679987424718,4.471537130440781,3.283983065013624,3.48818114787536,3.6252171899104164,3.097075435418093,3.534670167571324,4.0094128397683875,3.8082233307132793,3.9391624848943967,4.1035739085330425,4.071344621899007,4.198055219308821,4.227377296720702,3.902186471023107,3.77131082415372,3.856578319045809,3.6574395737070953,3.4978578198931576,3.6993071906577337,4.598381402686853,3.7875920259056453,4.434792497121199,4.314290254674372,4.346442597244479,4.491504020585902,3.9643778785522223,3.9080018058982344,3.9763253562379397,3.8337733686257334,3.4407893297154604,2.8772785389991467,3.092206315584195,4.536726377338148,4.118120005957313,4.596291596473436,4.460944459542548,4.516346308025446,4.302863105235363,4.264917601349535,4.424610264429063,4.487307227036168,4.59326006162104,3.4906641612808214,3.4250159752598788,4.165511763896244,4.529428395409332,4.823807443634303,4.188634052916569,4.868067089617919,4.452989406943424,4.161029697151995,4.142832243164254,3.746585985690104,4.1107684873079835,3.9646048138505634,4.121930537364404,4.259588933129375,4.723332696948871,4.586113470958484,4.951963926780985,5.207848196825329,4.468507935334208,4.209628201084294,4.002947439467236,3.871479616058983,3.8765496726016893,4.250953512416294
Essen,6.58144455687222,7.63496060520941,7.91734316971069,7.532803082273294,8.074658638929535,7.842165780348335,7.5379564881444345,6.868610575378233,6.923062696317305,7.050129244700271,6.8295220324490575,8.052103431695766,9.05005772415581,7.47630856165435,8.492670159008298,8.537563719031851,7.823602664479109,8.32311521278655,6.962540602441662,6.7294072492714365,7.291909878725512,5.9637894414634,7.042446516477757,8.001027424822702,6.587129732838531,7.505491315288051,8.009371727158825,8.930789822899678,8.523150352412046,7.420286039405088,7.645874741811456,7.71212080747848,7.637564914941237,7.145743855607516,6.815480639362531,7.024713158889256,8.432524172536548,6.6971805333068986,8.268497176673014,7.960491816455179,7.912485643760117,7.726281377474225,7.825121835216152,7.562104203647885,7.9119967845398405,7.5199575884228125,6.273538006224552,5.329378784174682,4.965083339216456,7.97896611038723,7.359674209133213,8.443544747065248,8.174353212591697,7.646248840204814,8.079498625970272,7.849438319108419,8.094897799806004,8.382826513253121,8.5314786600794,6.843231727170341,6.616468114820971,7.1862146289170905,8.298550518476286,8.842012996581015,7.632481637327901,8.593862031370326,7.955786379979385,7.609812057414742,7.755141257748774,7.06921794705129,7.285551996264008,6.804807782424865,7.212686882920426,7.957314931393717,8.59972576292708,8.416518932815759,8.417421114295093,9.088726892458743,7.955306845633538,7.451167186671626,7.187960999907907,7.056410222922893,6.491813019840209,7.058248014681688
London,14.616257011392456,17.071417047832746,17.13583559304515,17.971170711749014,14.792383431615365,17.61333715307375,18.147679175195563,17.299741130210528,18.06431752027293,15.892482879994398,15.684288088326927,17.070915852072012,16.819524607751998,17.064439942313847,17.158362572747972,17.342497184530416,18.017004456817283,18.739776667386728,16.120954502404977,16.637930124884747,17.185983626440404,16.489922599091567,15.339085739006318,13.718987496386266,17.13314587394831,17.1770846274924,15.33077528916807,17.59424537536854,17.689369638486205,15.278085191967287,16.610250068390894,16.759969781990915,15.825963543344573,16.007787056376603,16.443417666110967,15.978017995261203,15.526288436104654,14.874873092312397,17.013981028864823,16.23010016636352,16.890704380811325,16.356250223386596,15.299593075981495,15.068733134116291,13.876720953076948,15.408449930683815,15.47253344509411,14.136095308371804,14.060401236223845,14.747247897964543,15.217327037180342,16.806343645440275,16.400068072777007,16.132795001430598,16.052031780572257,14.971912718172788,14.519070797971454,14.26040719594388,16.083034768320008,15.110657615973633,14.185469052227788,15.1049930696907,15.39488992390942,16.14166197930789,15.385096230398098,15.839807647541715,15.221775674677723,14.582869279007383,15.018025125580994,13.978511207505164,13.25357853249805,14.825556561725694,12.14802151728088,16.79136203779575,14.737889125223571,15.69311577665011,15.911790546882322,16.33175868608334,15.490222494524307,14.433925757566808,14.387884856576422,13.518970940727131,13.606830332694763,12.736400068810307
Birmingham,7.62590220035021,8.105804494585932,8.237101661935576,8.151922280479136,7.596015681680293,10.390654982179568,9.99600557069884,8.989700758528386,8.899597312515231,7.815474879202545,7.7284369572062745,8.4405855143025,7.846250834404542,8.286658601676823,8.917680686687254,9.190148730974856,8.855215604202266,9.769597609039463,7.689698213045382,8.060851185133599,8.269518056470956,7.9213555143977885,7.547039637147539,7.719118443227795,7.022988126277056,7.9161976035481985,7.334034621687133,7.167161021613001,8.171321588905254,9.749582057686391,9.06137723224706,8.091651451976093,7.220956659079565,7.3737673100898276,7.946363017181821,7.519807600482028,7.165672741779934,6.882612895208239,8.128292787425798,8.242221229606612,9.090252774982927,8.38514848478665,7.521987827864551,7.690687675801525,7.478860560900193,7.083169385000201,7.225940621149854,8.82083953727448,6.941670061200128,7.322192675253173,8.011794020361961,8.267952967764044,8.87464716935023,9.184086884054484,8.578526780864504,8.088199860274417,6.659019187077974,7.863461460171103,7.458849100545866,7.183961070668798,7.403104575949842,7.751948768673991,7.405982700024572,7.840966035328587,7.616948731985704,8.65028276994163,8.140308807503391,7.560176609474048,7.479568588410625,7.649541972017981,6.725716404774602,6.813557025685326,6.377261582200533,7.370696619343026,8.285310771685323,8.037285820677711,8.94872746750145,9.680422080970466,8.798525979306746,7.059678626433622,7.881554158749947,6.37319326026948,7.186132874369072,6.783556693594978
Manchester,7.552537902813393,8.56358187707986,8.211634953553391,8.44306963251183,8.484702454742308,11.413041040434189,9.782299118029576,8.473870772651413,8.483357429417786,7.972561713764319,7.9841755962394245,7.81532368656051,9.477447123650276,7.868738587833437,9.49342138268214,9.686540637612413,8.912611835307647,10.096499077839123,7.9843124935472325,8.41612715284916,8.367661265100926,8.344558154101469,7.52516164770256,8.252554899285585,7.13406986147127,8.087607690021185,8.343129094139307,7.094060883028097,9.174108026350773,9.47264458260634,8.094487049315076,6.988096088134675,7.350731270487359,7.594423007299922,7.953247135669088,7.464390364479303,6.7000217888244,6.299047640463657,8.384847520942627,7.513350248807571,9.72547627738479,9.32967953727039,7.407143800309419,7.445354037785068,7.365810940241498,6.739446360017925,6.610282951272895,7.14045198834529,6.337130367101457,8.366743602470684,8.191468916792617,7.9766305271280045,8.646235648949292,9.58454572026624,8.40381711057195,6.576832184355269,6.607924410957473,7.111006968186879,7.083625047723808,5.851331156321456,6.421627028692596,8.629944533047153,6.3873178855510595,8.029966848877947,7.34609283845036,9.200943168282302,8.59144418439605,6.706861187627979,5.838040706510267,6.808108704038721,6.569972014572209,6.0784666738381,4.985426912939889,6.68469198342369,7.203458205070221,7.6640835648072825,7.834650828206218,8.946986014651353,8.21244445655795,6.552596067001012,7.44472870010276,6.72386278286226,6.060665906210357,6.965478282618266
Leeds,7.0594205064107225,6.464386286885871,6.9136235861254205,5.489715725277753,7.447774658269103,10.400819635528094,8.673856319242073,7.210747011560194,7.013374871830822,7.329548538033958,5.884513185522003,8.634159332266655,7.8704772229080335,6.989716230941078,7.748216189449132,8.100156371457443,8.439801486329781,11.292611162069354,7.179186202355819,7.379043618646469,7.6819159389471405,6.938245231241629,6.693004320707048,6.958440892513724,7.088413421146348,6.671187020557102,7.126507795428501,6.919175679408403,7.8928942346092255,8.918530398255744,8.647867923824036,6.82520732272698,7.109108609170005,6.453483799307361,6.596831579077808,6.628048781698084,5.959589904226058,6.043625272508341,7.1927107386913915,7.891629250925926,8.863181313647859,9.620799649891019,7.946437385217181,7.171620624379343,7.005887528826284,6.541443677037916,6.963274902191345,6.751791389823908,6.8925926817076375,7.0487109748482375,7.033545524186147,7.989181056524914,8.482218356629781,9.301191970827814,8.163787028839325,7.346672920983817,6.37743945141804,7.118896742230083,6.542800934171298,6.402715513602223,6.3550976615533985,7.869794629703502,6.874836065310258,7.784326120727989,7.422698391179385,8.870287500191028,8.215122755595077,6.926867025194892,6.325170181935233,6.42608941677714,6.093590160561979,5.719233376911015,5.862921142870109,6.621489206640295,6.747258803808692,7.503768606823071,8.042510015538872,9.240829194150939,7.828220682548835,6.417050146027747,7.012393137562526,5.6402955293492925,6.416537173554492,6.426052720176289
Newcastle,5.693894397615681,6.8598379915892025,6.7228654829366175,5.901450025040631,5.413721463314463,9.858985944100695,8.217764470458114,6.78501154454999,6.637642252627339,6.836981089125162,5.376738676229571,6.242447039614956,7.224636774611721,6.23424293902352,6.306040075785307,7.032755305410408,7.685569764248046,7.535150132694029,6.353973442540664,6.432899883974479,5.844433715805578,5.527606492371945,5.759629449529223,5.837589811679265,6.032578817908163,5.4787663254759895,5.142162362529509,5.117340350874261,6.003829914208424,3.215011797375544,7.468015170105713,5.431327579028705,5.263264337144779,5.040748632831316,4.649690668258325,5.113283168800655,4.2204099262876325,4.796670157177655,5.632984201102792,5.154971267123282,7.166294701498254,0.0,7.75134214232185,5.175662236577705,5.2248017658787695,4.787762848354754,5.020138814296143,5.481934905473793,6.604238819619427,4.90435162520205,4.735695358817793,5.274571246537161,5.845910300588214,1.8564838729195299,6.331948506993334,4.304328198709133,4.776856588075594,5.086349049695806,4.068293740803917,4.33536211751281,3.793606502004145,8.099171434796627,4.37475993830324,4.679120245926208,4.7679255928203546,0.6021360825326507,4.991716084147965,4.181229714507794,4.205564095730788,3.9373333601233296,3.028950151034065,3.711827881059773,3.544861283752024,4.156894743215498,4.0098984997524765,4.171396297481492,5.251278326643819,1.967893405513827,4.945556963398293,3.414699664297118,3.6503617618976496,3.4885766106574807,4.040872046859119,4.051656554836262
Birstall,4.420350051842501,4.6465939628026,4.347405845533161,4.280999793059654,4.374336401951005,6.109267356068806,5.5579653546139,5.020203625516675,4.805381614117781,4.075932420056996,4.044150425230252,6.113304560324805,4.1792076450186695,4.682207796973039,4.74214021364427,4.896596479967158,4.937104950241382,6.4139983572524875,4.504923278141307,4.333628414373342,4.184652497267569,3.9735020933587797,4.203546628538244,4.350751101079032,4.362957666589951,4.087123874649681,4.183310791827217,3.9264217282593266,4.53416331707479,5.293484197698507,4.8600071066365125,4.2811313138928035,3.8176455311567743,3.9249641754696243,4.269587781954477,4.078851863825844,3.908934958296435,3.5369151750701384,4.227378534513905,4.221287907594618,4.701929688247285,4.471624010091004,4.066273646338492,4.141470097524497,3.762187143635318,3.9368047659428616,3.8474968311057998,4.023335166601807,3.917036298097986,3.945015965427845,3.7378366873400433,4.436249218308425,4.552216014548707,5.023285389132381,4.53157814454626,4.334477031654096,3.6117533966213458,3.790169301992381,4.036773308181769,3.831410821937331,3.786912469954929,4.031019346711444,3.9894769003949473,4.285958236920266,4.218069116315987,4.7794825920813455,4.90156417676346,4.0202852018862645,4.058769269144481,4.140998141375852,3.6721992173917406,3.7154509554367348,3.4128228972049586,4.157915673576581,4.306149490089094,4.22109944819366,4.981149254331877,5.877805161644491,4.552149938228328,3.6757402935533174,4.420954417704638,3.4186059288611514,4.222456012081054,3.800992813254201
Glasgow,5.5419930226623135,5.682531337367047,6.277860737652749,5.783579362431281,7.654980528666604,0.2371486021581351,8.862431657960501,7.2172511496216165,6.9023525375755295,6.519040521720651,5.917500621869493,6.154065909209224,11.584087045558007,6.574013949044203,6.845529721952705,7.8281548988139384,8.895438414760452,0.0,7.602953525464508,6.491830557937319,6.503353816534825,6.240975461055245,6.066089249570383,6.124168964138008,8.435936637173038,6.543880241135064,6.83887342585399,6.557015276046334,6.918095938652232,0.4098605606799287,9.461766894825846,5.907742478581175,4.840586352139797,5.973053440666734,6.171124008052945,5.229863927132541,5.7442922706024335,5.57355943069466,6.423680099638265,6.394182364143298,4.177565295663594,0.0,6.2696672914277665,5.543081570198571,5.437305043631674,4.96439797604004,5.515677955841283,6.423040792329801,8.029799317464173,5.934218746027571,7.3121078276386235,5.4290298234704455,6.75648390972329,0.0,7.228347479601931,4.621972080456484,4.761463230730006,5.441460557594421,5.13136178317923,5.179089817460528,5.351336410522124,6.565540754826689,5.658006004356351,5.890700667942625,5.952586621573945,0.0,5.1821798878747884,5.555382562678463,4.802455567841675,5.100860896511806,4.633205321399506,4.509391714602152,3.6994451376798225,5.4051180657980895,5.14256103907703,5.482381821631468,6.650906089505613,0.0,6.554743045107553,5.176730577706774,5.6308655937294745,4.123431602926341,4.797543105572629,4.765027855090375
Liverpool,6.048597004238263,6.878850842424424,6.192843836800816,6.379198856729519,6.488735753334775,8.630533404969864,7.486008146565047,6.651012398229302,6.692259474095394,6.149045314797794,6.032819080340548,6.535823293173995,6.599786137143336,6.474146947758783,6.9230461871078095,7.632811123841246,6.8371719114357745,9.557708583884455,6.844264222220756,6.731888515173866,6.910273287859766,6.158031081454612,6.452892712583058,6.914215948563467,5.158899045706182,5.992790620850867,6.163741884172537,5.957301830997858,7.221084785667043,9.049742153384969,6.793683706070144,5.9299742240639866,6.022525705383456,5.823482756421334,6.321876554892927,5.856296557055711,5.155815451648251,5.240713951220757,6.678359159691827,5.927873285950916,7.700002454656418,7.842427925222106,4.984667154294558,6.000996269271898,6.062456474832302,5.699448225754668,5.912068272342084,5.648970090008279,5.46077241986447,6.1352199900867985,6.43564904986215,6.457981497307867,6.764622871942675,7.890793871086281,6.9414537637757565,5.059127690627294,5.47864958845762,5.86909221491092,5.838490563400523,4.775653787372619,5.528211326086238,6.479040970457041,5.579563277102959,6.411151387763591,5.822535780358599,7.632382967258111,7.183293600974081,5.890313426562264,4.881499055050964,5.4806392809999975,4.844312144655215,5.2123693768372545,4.331572177150599,5.423560743789118,6.110875789492255,5.90317489351702,6.478187091845558,6.149393028101729,6.658007098661307,5.286807010579249,6.00108055315395,5.129829187699269,4.912500557686967,4.943468156703241
Portsmouth,2.1661803609990073,2.241259037722475,2.0894386988035687,2.0209541448382735,1.9055812140587625,2.5615474451644626,2.5183457181393045,2.2683415888056113,2.3318292468241677,2.151564561903483,1.7616759820998578,2.0372070718790636,2.257146879080668,2.0661285477977196,1.931571270583003,2.3586487904081572,2.1815927611344037,2.4972898644967594,1.832177532716173,1.6803461730615579,1.9174900567404987,1.72665167727345,1.8187239502929455,1.64722059382107,2.0388681841053584,1.7314421308466477,1.8303695980190693,1.7820184987922378,1.8992145871169113,2.2117819201007194,1.9236681037218257,1.8196013063631589,1.5020107969445424,1.9107831224103453,2.025079386521338,1.7953015508228445,1.8402315950812207,1.755233656702965,2.113749421256898,1.9850941147703112,2.1492641833292048,2.2840728288997707,2.025422587333338,1.874608682059779,1.9007729373380693,1.9534616076265254,1.969326485060884,1.6688004040989832,1.9355986215071912,1.9941919058399478,1.8702666392660243,2.0623925800949725,2.158778249427886,2.2373997148558904,2.0888737483771296,2.114375536286626,1.6314796821721484,1.9534307129641273,2.218241152002475,2.0646993711337887,1.8711992273933198,1.956802793012745,1.834973814787105,2.1250668522143052,2.1251117506585144,2.313734767789368,2.0930612657717615,1.8564660290145465,1.755705267085813,1.7347244001913222,1.6946251394026075,1.8848012825854068,1.4054339209733928,1.8600405047487825,1.901495280889247,1.7700239867177137,2.1253883563535854,2.514995067336358,2.0446707774816817,1.6899472797632815,1.8619049301672503,1.7263927083114738,1.9644260694071964,2.0206185032831874
Southampton,2.2956756784740224,2.322522321975913,2.2036311511830915,2.005539901581877,1.9114583583841123,2.724539272559451,2.657299771118482,2.3712150254514004,2.4383309834637625,2.2444862161802597,1.825108452839345,2.1201404523777336,2.393655155895616,2.1494952935614373,1.9885410288333534,2.4107511139031916,2.255552313226962,2.584172332417556,1.8909878786592011,1.6387134063558542,1.9624227795753255,1.8159088677828121,1.8408123489610058,1.7777057707675337,2.07555434972991,1.802692306672168,1.9003113923900379,1.8928485774119896,2.050577515360827,2.350431167580004,2.0617928123029885,1.889388724370519,1.6350313627223387,2.0197697009048508,2.1060746358761593,1.8862722530135316,1.9035998760035515,1.7757601385613195,2.223468719161551,2.068492170108267,2.213500826100601,2.371487084168746,2.1025194469308084,1.9467090215411746,1.958222050054484,1.9973276626310534,2.027110719300489,1.7392906282956513,2.0863714440988526,2.1070033144532574,1.967856679943705,2.1232895733245556,2.2781818147194373,2.343679133239704,2.1934838381995223,2.110177999320086,1.7015173954351026,2.0992337688904192,2.3390378642633958,2.2072552933399803,2.005708034158273,2.110722099633193,1.943382411473427,2.209692692623534,2.2136626948634985,2.408907572324709,2.2389697857619,1.9852513415007065,1.8671740095280025,1.8760402652981902,1.790398976476823,2.042842821019588,1.5087479823866146,1.9661158190092876,2.0105411448595203,1.862392591952052,2.244264174955611,2.674319049391683,2.1645146806768327,1.7671242075596933,1.9684057287472274,1.840525174273212,2.070525814237535,2.1554009453492067
